indexInPlaylistFile|song_id|song_name|artist_name|popularity|acousticness|energy|liveness|tempo|speechiness|instrumentalness|time_signature|danceability|key|duration_ms|loudness|valence|mode|playlist|old_playlist|count
254|2374M0fQpWi3dLnB54qaLX|Africa|Toto|86|0.257|0.373|0.0481|92.717|0.0323|7.95E-05|4|0.671|9|295893|-18.064|0.732|1|romantic|romantic|3
255|49MHCPzvMLXhRjDantBMVH|Just the Way You Are|Billy Joel|65|0.703|0.453|0.134|139.148|0.0397|2.54E-05|4|0.589|7|290573|-8.912|0.513|1|romantic|romantic|3
256|5In7xBveNACCRX2uWNoPuW|I Don't Have The Heart|James Ingram|56|0.658|0.423|0.109|88.883|0.0243|0|4|0.487|2|253507|-8.181|0.334|1|romantic|romantic|1
257|62oGUBJQGPa3emMGMejBhm|How Can I Fall ?|Breathe|48|0.397|0.417|0.0622|132.195|0.0286|0|4|0.499|9|284360|-13.982|0.505|1|romantic|romantic|1
258|0ecWnhvg6RRZ52uVULQf00|Almost Over You|Sheena Easton|50|0.89|0.286|0.263|70.123|0.0289|0|3|0.445|8|217640|-8.433|0.304|1|romantic|romantic|1
259|0rKPoDE9Bm4OcZeyHrHZnV|Just Once - New Version|James Ingram|60|0.688|0.49|0.103|143.863|0.0342|0|4|0.622|0|269280|-7.486|0.324|1|romantic|romantic|1
260|6OKrPnWUC8FccKiLVpxQWQ|Longer|Dan Fogelberg|54|0.908|0.159|0.13|78.989|0.0295|0|4|0.433|0|195200|-15.363|0.382|1|romantic|romantic|1
261|7tLtIZclwLWk54PFAyDv5T|Where Do Broken Hearts Go|Whitney Houston|58|0.632|0.386|0.0682|61.868|0.0292|0|4|0.464|2|277600|-12.174|0.251|1|romantic|romantic|1
262|5TSSjhWoGjWJfkfa6lziFJ|Through The Years - Single Version|Kenny Rogers|43|0.348|0.487|0.213|131.127|0.0264|1.33E-06|4|0.554|0|285027|-7.604|0.258|1|romantic|romantic|1
263|4fZDZMgyWBxTg2Rc4OHVtB|Through The Fire|Chaka Khan|58|0.166|0.589|0.132|130.865|0.0306|6.91E-06|4|0.569|8|286693|-7.395|0.409|1|romantic|romantic|1
264|5jPgOjFotU05FAgA8Y9IFL|"I'll Never Get Over You Getting Over Me - 7"" Version"|Expos|51|0.643|0.311|0.349|166.943|0.0312|0|4|0.323|8|230933|-12.671|0.146|1|romantic|romantic|1
265|61EQfJXizp4MIpLYWyLoQI|When She Cries|Restless Heart|54|0.114|0.521|0.0604|105.223|0.0292|0|4|0.666|9|222187|-10.993|0.361|1|romantic|romantic|1
266|45XCemfNzdzUfB3lU1xKNL|More Than You'll Ever Know|Michael Ruff|49|0.916|0.0223|0.0898|129.827|0.0418|5.92E-06|3|0.422|10|267493|-23.715|0.322|1|romantic|romantic|1
267|1AhL41nNLo2gnMvZlnVr6S|Make It Real|The Jets|7|0.171|0.319|0.103|80.02|0.035|2.43E-06|4|0.662|9|257834|-12.333|0.593|1|romantic|romantic|1
268|1lx8ddGT5wCD6W2xmLeRKG|Saving All My Love for You|Whitney Houston|66|0.593|0.264|0.275|99.304|0.0263|4.22E-05|3|0.636|6|238467|-14.567|0.264|0|romantic|romantic|4
269|1nHN3m6EzCzKAmDgwoLBMD|In Your Eyes|George Benson|52|0.703|0.243|0.163|134.077|0.0321|0|4|0.547|9|200640|-16.039|0.292|1|romantic|romantic|1
270|1bRUZPkGwAt9JQXzy5jJDd|Love Is All That Matters|Eric Carmen|2|0.745|0.417|0.127|91.446|0.0252|0.00085|4|0.355|2|255880|-11.076|0.386|1|romantic|romantic|1
271|7mchwyK0rcBSyeWWPD8zSU|You Got It All|The Jets|44|0.0627|0.426|0.0692|83.237|0.0248|5.69E-05|4|0.724|1|261720|-11.223|0.682|1|romantic|romantic|1
272|0g8Q1Pmem92k7PzI3VLWKz|All at Once|Whitney Houston|53|0.539|0.325|0.135|132.548|0.0294|0|4|0.58|0|268600|-16.16|0.342|0|romantic|romantic|1
273|6zWSB11sqCRMTAuWYkccCt|If Ever You're In My Arms Again|Peabo Bryson|51|0.0938|0.576|0.124|96.386|0.0235|0.000427|4|0.581|3|251307|-4.996|0.327|0|romantic|romantic|1
274|5nph19arSZBQsIHZJXJSH1|Can't We Try|Dan Hill|24|0.453|0.341|0.067|120.097|0.0324|0|4|0.566|9|234427|-12.15|0.316|0|romantic|romantic|1
275|40JVyQzjWxUzymi6pcjdWn|Separate Lives (Love Theme From White Nights)|Phil Collins|5|0.246|0.283|0.172|96.153|0.0313|3.93E-06|4|0.327|4|246533|-9.855|0.202|1|romantic|romantic|1
276|3dgpLKwdYJeBNwim1Ws7SO|Shower Me With Your Love|Surface|37|0.655|0.265|0.0836|131.214|0.0335|1.58E-05|4|0.629|9|294293|-14.887|0.209|1|romantic|romantic|1
277|092B6xtxQvvnlFjuCY6r46|Never Thought (That I Could Love)|Dan Hill|49|0.144|0.499|0.122|111.076|0.0262|0|4|0.586|1|224560|-8.028|0.199|1|romantic|romantic|1
278|1h7cGuNMsh9vISIcYzJOwr|Anything for You|Gloria Estefan|40|0.635|0.402|0.067|143.806|0.0335|0|4|0.598|6|226400|-13.12|0.27|1|romantic|romantic|1
279|7gfF9nA0mUeaRCPE5ezZLj|We'll Never Have To Say Goodbye Again - Single Version|England Dan|48|0.0433|0.344|0.0634|112.224|0.0296|0|4|0.516|4|172240|-14.353|0.605|1|romantic|romantic|1
280|0c1oc6ONeL3sDh1rlgdd9c|Secret Lovers|Atlantic Starr|10|0.835|0.57|0.114|79.894|0.0391|2.8E-06|4|0.527|0|331093|-9.542|0.507|1|romantic|romantic|1
281|44jdxE3S8EX1lOAxV9vQbZ|The Closer I Get To You|Roberta Flack|50|0.711|0.321|0.0372|121.377|0.0302|2.15E-06|4|0.49|9|280800|-13.283|0.229|1|romantic|romantic|1
282|0LBtQiEVfP4ysLQ43Do8uN|Hands To Heaven|Breathe|48|0.242|0.384|0.266|128.768|0.0307|1.16E-06|4|0.543|8|259507|-15.018|0.407|1|romantic|romantic|1
283|65h7Qhxl2WfW31Bl6sjWAI|Suddenly|Billy Ocean|57|0.735|0.339|0.115|129.486|0.0317|0|4|0.496|10|234707|-9.512|0.201|0|romantic|romantic|1
284|5K2BiV49DGFZDO9UvwkNND|I Fall All over Again|Dan Hill|51|0.34|0.565|0.0935|123.75|0.0317|0|4|0.55|1|262893|-7.842|0.31|1|romantic|romantic|1
285|5CdX4HXMRxyldTVxXDrzSA|Meet Me Half Way|Kenny Loggins|52|0.0929|0.395|0.27|117.096|0.0266|0|4|0.635|4|219533|-13.005|0.334|1|romantic|romantic|1
286|1QEOoVD0Hpr8hoQLuH7hgn|(I Wanna Take) Forever Tonight|Peter Cetera|2|0.514|0.624|0.152|105.439|0.0243|0.00555|4|0.601|1|277827|-6.05|0.259|1|romantic|romantic|1
287|1fuJS3lDV7ZPI185lNdqfS|Sometimes When We Touch|Dan Hill|22|0.514|0.471|0.0832|120.077|0.0363|0|4|0.573|2|249613|-8.468|0.272|1|romantic|romantic|1
288|6lYtOM3SextzaJiA53Gukd|I Miss You (Re-Recorded / Remastered)|Klymaxx|40|0.101|0.338|0.222|139.418|0.0314|0.000369|4|0.706|5|337381|-11.237|0.321|1|romantic|romantic|1
289|4M0m4FUdc4wD2guhUHogLF|Sharing The Night Together|Dr. Hook|59|0.644|0.686|0.0996|76.923|0.0615|0|4|0.619|1|174533|-9.014|0.757|0|romantic|romantic|1
290|0KI0hsAmyS6dDjHXcpkYGR|Don't Know Much (feat. Aaron Neville) - 2015 Remastered Version|Linda Ronstadt|42|0.66|0.305|0.132|131.777|0.0322|4.29E-05|4|0.397|11|213640|-10.696|0.269|1|romantic|romantic|1
291|4NYJZhGW8fHbGmweplQQwv|Do That To Me One More Time|Captain & Tennille|46|0.63|0.461|0.0926|90.007|0.0264|0.00325|4|0.688|7|251960|-11.136|0.5|1|romantic|romantic|1
292|3Tows9RnoAq9CmMJaII2cO|Hard Habit To Break - 2006 Remastered Version|Chicago|55|0.448|0.612|0.171|81.182|0.0283|0|4|0.584|2|283733|-5.833|0.402|1|romantic|romantic|1
293|2y0aNlJjaOWP0KKHyKtxyy|Calling Your Name Again|Richard Carpenter|10|0.199|0.227|0.11|118.239|0.0324|0.00102|4|0.547|11|258533|-17.861|0.174|1|romantic|romantic|1
294|0Wv3aY6gApoT3oKBYIqvXb|Will You Still Love Me? - Alternate Version|Chicago|46|0.0233|0.602|0.0517|77.1|0.0278|0|4|0.482|1|253280|-6.808|0.356|1|romantic|romantic|1
295|4uvARnZIajUDXWXPifhK3B|The One You Love|Glenn Frey|59|0.44|0.302|0.172|75.274|0.0242|0.00701|4|0.603|7|274560|-13.698|0.488|1|romantic|romantic|1
296|6npBU9zdXTTDkfl05vswyT|We've Got Tonight|Kenny Rogers|46|0.656|0.194|0.1|123.157|0.0307|9.18E-05|4|0.498|8|230293|-12.764|0.269|1|romantic|romantic|2
297|2YkMr3ooNqTvWtyeZYvd6s|Too Much Heaven|Bee Gees|2|0.372|0.506|0.347|83.008|0.0356|2.69E-05|4|0.579|6|297800|-10.748|0.344|1|romantic|romantic|1
298|0F6gjqx9VWjrRopXmuaIRn|You Needed Me|Anne Murray|45|0.726|0.29|0.0961|61.935|0.0314|0|4|0.49|9|222493|-10.366|0.218|1|romantic|romantic|1
299|5ggOAMsJCAYDHnyoqJ0xAD|She Believes In Me|Kenny Rogers|56|0.484|0.413|0.346|142.765|0.0314|4.97E-06|4|0.32|10|258720|-12.472|0.313|1|romantic|romantic|1
300|6cVRZRp1boeZX6og2AEQuz|Baby, Come To Me|Patti Austin|27|0.551|0.503|0.137|90.205|0.0766|0|4|0.631|7|215387|-12.083|0.699|0|romantic|romantic|1
301|4qmHeQBYieqj3VMAPascsE|Wonderful Tonight|Eric Clapton|36|0.666|0.208|0.123|95.539|0.0295|0.14|4|0.57|7|225027|-15.661|0.508|1|romantic|romantic|2
302|5kVkKUQQIMVySlDkGw5MvF|Lady|Kenny Rogers|51|0.755|0.263|0.138|135.361|0.0307|0.000171|4|0.357|3|234533|-13.657|0.26|0|romantic|romantic|2
303|2nfMrwg3aRhSAv4HX7IzJL|Said I Loved You...But I Lied|Michael Bolton|61|0.189|0.569|0.156|159.713|0.0271|7.05E-06|4|0.547|10|304867|-8.644|0.432|1|romantic|romantic|1
304|1dbt3sOwRmUOLfQZSpSz9O|Truly|Lionel Richie|16|0.646|0.238|0.0876|68.362|0.0381|1E-05|4|0.366|1|200507|-13.853|0.131|1|romantic|romantic|1
305|4kaBnHk9bo1x9NlxU4Q2hG|Three Times A Lady - Single Version|Commodores|45|0.853|0.0989|0.165|153.607|0.0307|0.0027|3|0.35|8|216400|-20.039|0.194|1|romantic|romantic|1
306|2pM15qcmuGUPslSRsvvm7v|Ill Make Love To You|Boyz II Men|22|0.189|0.621|0.086|140.647|0.0291|0|3|0.463|2|237307|-5.111|0.218|1|romantic|romantic|1
307|19wadMw1A8XejDV4p5wMt1|Didn't We Almost Have It All|Whitney Houston|57|0.416|0.489|0.142|130.984|0.0269|0.000915|4|0.54|10|305067|-10.151|0.336|1|romantic|romantic|1
308|69l8nFPu0LWmnoJX7YSVYc|You've Got A Friend|James Taylor|66|0.681|0.282|0.0767|91.681|0.0295|0.0267|4|0.695|9|268707|-15.359|0.445|1|romantic|romantic|1
309|7HfEfOqADykNjMD4PaJkXL|Still - Single Version|Commodores|33|0.866|0.101|0.103|125.112|0.0324|0.00134|4|0.334|1|225240|-17.463|0.223|1|romantic|romantic|1
310|4ye6YRG07XMpZZ9Y9tNTt6|To Love Somebody|Michael Bolton|58|0.335|0.353|0.1|74.103|0.0288|0|4|0.367|11|247973|-11.786|0.282|1|romantic|romantic|1
311|6mIY6O7uNGgVqOoX70UAYh|Have I Told You Lately - 2008 Remastered Version|Rod Stewart|62|0.498|0.366|0.094|142.814|0.0331|0|4|0.523|10|241507|-14.069|0.291|1|romantic|romantic|2
312|5Y0niUPMsWUEaspq9MYsRe|A Groovy Kind Of Love - Live|Phil Collins|38|0.426|0.206|0.729|72.327|0.0314|9.72E-05|4|0.333|2|210400|-17.53|0.237|1|romantic|romantic|1
313|4Gmkqn3V7IMTkOmmiX7cbb|On Bended Knee|Boyz II Men|60|0.377|0.513|0.118|116.631|0.0336|0|4|0.633|8|329800|-8.246|0.185|1|romantic|romantic|1
314|2ezqQeBiC72gwMJoO4w1hA|Every Time I Close My Eyes|Babyface|63|0.0624|0.417|0.0965|143.674|0.025|0|4|0.655|5|296267|-7.702|0.279|1|romantic|romantic|1
315|0Q4FBn52tglZ02DCrAY8j0|You Are So Beautiful|Joe Cocker|56|0.797|0.113|0.166|118.469|0.0429|0.000592|4|0.507|1|163600|-10.781|0.207|1|romantic|romantic|1
316|306LQdB2k5yBGsiIV2oeC3|When You Say Nothing At All|Ronan Keating|30|0.166|0.452|0.0869|86.969|0.023|1.2E-06|4|0.567|7|258227|-10.647|0.352|1|romantic|romantic|4
317|68K0qD0VDqdm0eWXsGqnvM|I Knew I Loved You|Savage Garden|65|0.307|0.517|0.077|169.938|0.0287|0.00115|4|0.556|9|251253|-8.769|0.779|1|romantic|romantic|1
318|6CmwkyHOdJR3ZbVr4JCxTP|I Do (Cherish You)|98|49|0.651|0.508|0.109|81.017|0.0382|0|4|0.564|8|225560|-7.895|0.268|1|romantic|romantic|1
319|2Dp2LRrY71XIfLe3co2Qnh|This I Promise You|*NSYNC|65|0.367|0.581|0.122|165.981|0.0325|0|4|0.55|2|283507|-6.253|0.475|1|romantic|romantic|1
320|78XgmmZycJ2HSSbHRYdlxy|Dreaming Of You|Selena|55|0.346|0.448|0.0606|82.883|0.0297|6.35E-05|4|0.615|0|314533|-10.82|0.232|0|romantic|romantic|1
321|3hYctzBStAGPRvahcZmJJF|No One Else Comes Close|Joe|57|0.534|0.531|0.183|110.092|0.028|7.17E-06|4|0.608|0|231067|-9.549|0.328|1|romantic|romantic|1
322|1jvfybCNiJfabQJLGZUXSt|Love Me For A Reason|Boyzone|40|0.0691|0.851|0.172|156.067|0.0606|0|4|0.429|9|217573|-5.628|0.617|1|romantic|romantic|2
323|4jFxD1ap00GeFesop82Nfs|Truly Madly Deeply|Savage Garden|61|0.38|0.704|0.0773|84.069|0.0257|0|4|0.613|0|277333|-8.883|0.819|1|romantic|romantic|1
324|7pbNNVcFePJV3Wani6zH8q|All or Nothing|O-Town|60|0.257|0.447|0.253|126.905|0.0287|0|4|0.652|0|250800|-5.507|0.234|1|romantic|romantic|1
325|4suhxpsuFo9CdUVyOYB6Kl|Swear It Again - Radio Edit|Westlife|55|0.333|0.586|0.12|130.097|0.0297|0|4|0.57|9|247627|-5.986|0.327|1|romantic|romantic|1
326|5x0rQU3Bd0ZlH2OiIvZQFz|No Matter What|Boyzone|23|0.187|0.417|0.137|92.726|0.0243|2.13E-06|4|0.704|7|274267|-9.41|0.532|1|romantic|romantic|2
327|1RS3LStQYhju50eBdD9Uul|Thank God I Found You (feat. Joe & 98)|Mariah Carey|58|0.586|0.532|0.106|129.777|0.0319|0|4|0.472|10|257360|-5.882|0.152|1|romantic|romantic|1
328|7068X4wz4hhlhzj0cTlXU4|Cry|Mandy Moore|51|0.0428|0.673|0.397|173.274|0.0396|2.35E-06|4|0.493|0|222467|-6.042|0.522|1|romantic|romantic|1
329|08zfRiERqpy7J0x8akk7zt|(God Must Have Spent) A Little More Time On You - Remix|*NSYNC|49|0.449|0.527|0.305|167.242|0.0507|0|4|0.375|10|241493|-8.422|0.303|1|romantic|romantic|1
330|3hlhefxgyp4MDnN6C2dQ5H|All I Have to Give|Backstreet Boys|52|0.0644|0.574|0.0675|95.995|0.029|0|4|0.731|1|276573|-7.114|0.392|1|romantic|romantic|1
331|1AM1o0mKbgAK5oMpY8B3Z7|Angel of Mine - Radio Mix|Monica|63|0.00373|0.562|0.223|90.16|0.0239|3.23E-05|4|0.592|10|250173|-6.869|0.208|0|romantic|romantic|1
332|2b29qJRy4asbQNFjPO96XC|For You I Will|Monica|57|0.243|0.473|0.134|123.208|0.0313|0|4|0.652|0|294867|-7.981|0.368|0|romantic|romantic|1
333|4du0TY3NTgvQGlelrBHfDL|I Wanna Be With You|Mandy Moore|50|0.0158|0.908|0.412|150.031|0.0368|1.88E-05|4|0.515|8|252600|-4.632|0.637|1|romantic|romantic|1
334|7E6e5lZPJ5BgahnsJanAsP|Emotion|Destiny's Child|53|0.136|0.589|0.0903|86.981|0.0601|0|4|0.575|7|236600|-4.943|0.376|1|romantic|romantic|1
335|1k2AyzI8PYSIASKaMK5CFp|Here and Now|Luther Vandross|51|0.531|0.405|0.0886|75.08|0.0262|0|4|0.578|7|322760|-9.178|0.232|1|romantic|romantic|1
336|1w1gPryZkguMGep2ErLTh9|Hold On My Heart|Genesis|43|0.562|0.442|0.0732|171.947|0.0286|0.00838|4|0.458|5|277707|-9.752|0.297|0|romantic|romantic|1
337|25BLYVbwOhCryyDgyrnFL4|In Too Deep|Genesis|38|0.482|0.519|0.0781|103.528|0.0251|8.57E-06|4|0.68|8|296920|-6.617|0.265|1|romantic|romantic|1
338|4CyvKTtdLUiKAYnmMMPNIl|Love Will Lead You Back|Taylor Dayne|48|0.213|0.388|0.0866|146.353|0.0268|0|4|0.555|1|278533|-11.509|0.198|1|romantic|romantic|2
339|3y7j9iz5XfbDOySTspM4Ss|The Search Is Over|Survivor|51|0.59|0.342|0.0803|124.209|0.0336|0|4|0.527|3|252613|-12.272|0.148|1|romantic|romantic|1
340|3FUJGbUvwM8IooDXaY8mN1|The Best Of Me|David Foster|51|0.448|0.306|0.0959|115.31|0.029|1.37E-05|4|0.548|6|245760|-14.479|0.221|1|romantic|romantic|1
341|0HIfQL1DHt1OiJzba86rej|Swept Away|Christopher Cross|52|0.614|0.393|0.116|123.015|0.0303|0.00114|4|0.641|6|268867|-12.945|0.193|1|romantic|romantic|1
342|55wl56WlKI85UBNZoFxe9P|Just When I Needed You Most|Randy VanWarmer|54|0.615|0.313|0.121|96.717|0.0256|0|4|0.583|9|241747|-14.36|0.346|1|romantic|romantic|1
343|367dmPOxuMP8FsrZHenNnq|That's What Love Is For|Amy Grant|45|0.258|0.699|0.144|141.844|0.0341|0|4|0.544|9|257293|-4.148|0.293|1|romantic|romantic|1
344|2TrHRPYFwYx9gGRMa1AQan|Straight From The Heart|Bryan Adams|24|0.0814|0.233|0.141|84.775|0.027|0|4|0.584|0|211827|-18.404|0.356|1|romantic|romantic|1
345|0Go8viycTQ8NVhEjTqoVlm|Foolish Beat|Debbie Gibson|47|0.234|0.511|0.142|78.306|0.025|0|4|0.542|10|263560|-8.06|0.309|0|romantic|romantic|1
346|6C4BcBBnlNG0bwfZyeKSti|Do You Remember? - 2016 Remastered|Phil Collins|54|0.117|0.5|0.0648|93.051|0.0248|0.0109|4|0.677|5|276000|-7.839|0.525|1|romantic|romantic|1
347|40dJCw4xU6Bd5ie9rfagNo|Everybody Wants To Rule The World|Tears For Fears|42|0.363|0.811|0.107|112.053|0.0583|0.00451|4|0.637|7|251480|-11.345|0.552|1|romantic|romantic|1
348|52orv89QzjQv6arBk1cO2r|Joey - Remastered|Concrete Blonde|41|0.00431|0.725|0.135|118.776|0.0268|0.507|4|0.638|7|246840|-6.533|0.336|1|romantic|romantic|1
349|5js1JJOAkR5KwlifBpvHMN|These Are The Days Of Our Lives - 2011 Remaster|Queen|59|0.372|0.4|0.0605|112.64|0.0299|0.000137|4|0.689|0|255040|-9.63|0.559|1|romantic|romantic|1
350|2vbxcTn0AAglPDOxcnpRfv|If You Asked Me To|Cline Dion|13|0.188|0.512|0.0324|172.235|0.0297|0|4|0.457|7|233360|-7.95|0.218|1|romantic|romantic|1
351|4lGpGfDXuXmUfdqq46srPE|Where Does My Heart Beat Now|Cline Dion|39|0.576|0.607|0.0539|74.026|0.0297|1.15E-06|4|0.525|10|270067|-10.471|0.571|1|romantic|romantic|1
352|2HfKAe4ZlaJXjrggObJ24P|Friends & Lovers|Gloria Loring|36|0.789|0.222|0.096|111.196|0.0298|0|3|0.529|3|213013|-16.093|0.164|1|romantic|romantic|1
353|20lzW8sXHa20GVDyIwJihy|The Earth, The Sun, The Rain|Color Me Badd|42|0.63|0.515|0.084|77.213|0.0865|0|4|0.29|9|256933|-9.42|0.28|1|romantic|romantic|1
354|2mp8IaOet31J48lSDV2ciG|No One Is To Blame|Howard Jones|1|0.683|0.354|0.0621|95.123|0.0285|4.55E-05|4|0.743|9|257695|-13.619|0.8|1|romantic|romantic|1
355|4tIo6ti7JwZ5a4qub8nzus|When We Dance|Sting|41|0.638|0.309|0.0715|84.022|0.0257|0.0862|4|0.641|11|358893|-12.251|0.328|1|romantic|romantic|1
356|3kVIFDE3G89I2RPVkiRaRj|Cupid|112|64|0.373|0.38|0.0371|175.562|0.112|0|4|0.685|8|252267|-11.219|0.87|1|romantic|romantic|1
357|7KWNTuVSFUziohGRhS3cZL|I'm Still In Love With You|New Edition|7|0.426|0.519|0.318|134.294|0.0351|0|4|0.741|8|279667|-4.683|0.418|0|romantic|romantic|1
358|5TrLfRvGLvi3AFaYcfMSfT|Spanish Eyes|Backstreet Boys|1|0.264|0.406|0.452|67.086|0.0274|0|4|0.627|7|233573|-8.293|0.365|0|romantic|romantic|1
359|1NhUqkmmrga5wCC824WWVr|No One Else Comes Close|Backstreet Boys|1|0.133|0.419|0.143|113.102|0.027|0|4|0.719|0|223800|-10.84|0.19|1|romantic|romantic|1
360|1xFliXOpcu7E89AsDAZ7JV|Breathe Again|Toni Braxton|56|0.0704|0.677|0.0877|153.919|0.0326|0|4|0.689|0|269173|-6.36|0.259|1|romantic|romantic|1
361|1co9HQhp1tMkH3OEkb3vXV|Here We Are|Gloria Estefan|39|0.639|0.467|0.0847|142.132|0.0329|1.61E-05|4|0.694|9|288763|-14.437|0.63|1|romantic|romantic|1
362|015qd1I4v00JIoK7yOUgKC|Rush Rush|Paula Abdul|62|0.763|0.44|0.0958|90.012|0.0493|0|4|0.706|4|292933|-11.577|0.395|1|romantic|romantic|2
363|5dzGwoeSjIipSmxoY3Iwht|"Emotion - New ""Edit"" Version"|Bee Gees|0|0.113|0.643|0.176|91.831|0.0454|1.45E-05|4|0.692|4|218640|-6.986|0.606|0|romantic|romantic|1
364|1fywVJT2ajm9EezoXYfoJ7|Beautiful Girl|Jose Mari Chan|41|0.918|0.176|0.12|162.086|0.0358|0.000475|3|0.468|3|195000|-19.164|0.135|1|romantic|romantic|1
365|4EUlszQIxlPwiHJ6e6j6Gy|Never Knew Love Like This Before|Stephanie Mills|61|0.369|0.554|0.0762|114.045|0.0336|1.48E-06|4|0.732|11|325173|-13.553|0.746|1|romantic|romantic|1
366|39SwLyXVbUvhegWosLYBuE|So In Love With You|U.N.V.|31|0.462|0.376|0.162|136.871|0.027|0|4|0.501|5|273427|-10.617|0.153|1|romantic|romantic|1
367|4zRl3lAyZOVcJgHwZTpH17|Hold On My Heart - 2007 Digital Remaster|Genesis|54|0.607|0.363|0.0744|172.047|0.0301|0.0144|4|0.458|5|278000|-12.521|0.27|0|romantic|romantic|1
368|4tmvNDYDxzspyUTVckmwI9|In Too Deep - 2007 Digital Remaster|Genesis|54|0.534|0.433|0.11|103.541|0.0246|4.27E-06|4|0.67|8|302840|-9.811|0.314|1|romantic|romantic|1
369|0u2R0jJlMRRN6YkldVFAvI|We Could Be In Love|Lea Salonga w/ Brad Kane|48|0.743|0.264|0.0983|98.153|0.0283|0|4|0.628|7|261907|-12.276|0.417|1|romantic|romantic|1
370|216ltaITdAwORMQ9tsblHO|You Make Me Feel Brand New|Babyface|33|0.845|0.501|0.158|171.063|0.0682|0.000904|4|0.634|7|303267|-10.038|0.666|1|romantic|romantic|1
371|3IKdFAeGF7BkRSHcaxnS1V|Forever More|Puff Johnson|27|0.218|0.653|0.0982|152.948|0.0478|0.00149|4|0.594|11|303427|-6.397|0.367|1|romantic|romantic|1
372|7D8LfO2ijOq9DnaVntnc3Q|I Still Believe - English Version|Brenda K. Starr|44|0.279|0.563|0.102|58.996|0.0283|0|4|0.546|7|229240|-8.778|0.374|1|romantic|romantic|1
373|55JPxKRcSRWgpbUQbmp8fN|It Might Be You - From Tootsie|Stephen Bishop|7|0.786|0.322|0.073|180.058|0.0295|1.45E-06|4|0.454|6|259200|-11.145|0.174|1|romantic|romantic|1
374|7z8NZEvwZU6PzYAzkw3DWE|Love Is|Vanessa Williams And Brian McKnight|33|0.379|0.361|0.12|79.857|0.0236|2.88E-05|4|0.487|1|284960|-9.97|0.177|1|romantic|romantic|1
375|4oRhbflT5P2vBZSf2oAzdI|Beautiful As U|All-4-One|44|0.76|0.421|0.359|135.797|0.0275|0|4|0.537|10|208235|-7.061|0.21|1|romantic|romantic|1
376|0aeVy84N7m9YxUsD79o4Pg|Only Love|Trademark|0|0.656|0.51|0.14|121.717|0.0295|0|4|0.427|1|243067|-6.282|0.0991|0|romantic|romantic|1
377|0Fr54TvVCUMH9gdA6JMopJ|All Out Of Love|Andru Donalds|38|0.438|0.691|0.104|107.912|0.0292|0|4|0.573|8|249000|-6.484|0.568|1|romantic|romantic|1
378|4V0s4tCAluvZWPEAIodihi|Never Gonna Let You Down|Surface|29|0.55|0.363|0.205|124.45|0.0307|0|4|0.56|3|227227|-11.9|0.186|1|romantic|romantic|1
379|042pmCix7CPth3l3X28jl1|Here and Now|Luther Vandross|50|0.528|0.284|0.0853|74.968|0.0269|0|4|0.572|7|323000|-14.453|0.244|1|romantic|romantic|1
380|2BOZgBv4H2LUlI8Kyz5aIB|Dream Come True|Frozen Ghost|31|0.029|0.449|0.106|128.581|0.0272|1.53E-05|4|0.388|0|253653|-6.943|0.337|1|romantic|romantic|1
381|5PsUB0ISfQxRLhF5DmI5Ks|Don't Speak|No Doubt|41|0.24|0.707|0.156|76.05|0.0354|2.04E-05|4|0.522|5|263000|-7.113|0.572|0|romantic|romantic|1
382|6xy6jNeNTYwjnKTDzMyHw2|Zombie|The Cranberries|43|0.0158|0.649|0.367|166.915|0.035|0.00595|4|0.309|7|306440|-8.994|0.313|1|romantic|romantic|1
383|6tD05DTdF0nqyQTFsg3cJT|Unbreak My Heart|Lo Mejor De Las Baladas Romanticas|42|0.0943|0.392|0.111|110.046|0.0251|3.84E-05|4|0.657|2|267962|-9.721|0.214|0|romantic|romantic|1
384|7z0JcZ8PQoAfUaLIXvbyTH|More Than Words|Extreme|34|0.464|0.144|0.12|91.354|0.0298|0|4|0.621|6|335947|-14.201|0.255|1|romantic|romantic|2
385|31AOj9sFz2gM0O3hMARRBx|Losing My Religion|R.E.M.|82|0.163|0.849|0.0937|125.613|0.0284|0|4|0.671|9|268427|-5.03|0.829|0|romantic|romantic|1
386|74irxdVWstNlEQjsvArITq|Crazy|Aerosmith|74|0.0868|0.866|0.137|162.086|0.0384|0|3|0.37|6|316693|-3.879|0.427|0|romantic|romantic|1
387|57iDDD9N9tTWe75x6qhStw|Bitter Sweet Symphony|The Verve|81|0.0335|0.917|0.406|171.176|0.0479|0|4|0.356|9|357267|-6.006|0.518|1|romantic|romantic|1
388|3ovjw5HZZv43SxTwApooCM|Wind Of Change|Scorpions|76|0.371|0.535|0.0929|75.766|0.0324|0|4|0.48|0|313227|-10.232|0.293|1|romantic|romantic|1
389|0kish3Tobj6Wq0we74343q|Always|Bon Jovi|23|0.117|0.658|0.0677|143.713|0.0318|0|4|0.377|4|353320|-5.589|0.307|1|romantic|romantic|1
390|0c1gHntWjKD7QShC8s99sq|"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon"""|Aerosmith|75|0.172|0.649|0.216|121.16|0.0345|0|4|0.39|2|299760|-5.163|0.144|1|romantic|romantic|2
